"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"TF",0,0.723015495609158,0.731,0.487,0,"0"
"ABCA2",0,0.722437820846198,0.62,0.481,0,"0"
"FRMD4B",0,0.718330091503232,0.675,0.474,0,"0"
"ARAP2",0,0.715618445356194,0.68,0.56,0,"0"
"EDIL3",0,0.714884016699609,0.811,0.574,0,"0"
"DIP2B",0,0.71347283385103,0.645,0.541,0,"0"
"MEGF10",0,0.713041923542144,0.459,0.333,0,"0"
"DOCK1",0,0.71145119854341,0.519,0.402,0,"0"
"NCAM2",0,0.710336320325026,0.72,0.621,0,"0"
"SLAIN1",0,0.70945797879994,0.637,0.472,0,"0"
"AGAP1",0,0.70920645030353,0.692,0.587,0,"0"
"KIF6",0,0.70901712039049,0.412,0.283,0,"0"
"SLCO3A1",0,0.708576905786854,0.584,0.451,0,"0"
"MYRF",0,0.708112991408966,0.456,0.33,0,"0"
"TMEFF2",0,0.706451231702366,0.556,0.421,0,"0"
"SH3GL3",0,0.700825306253504,0.629,0.477,0,"0"
"NUTM2A-AS1",0,0.69989603364009,0.468,0.384,0,"0"
"DNM3",0,0.699099911008764,0.735,0.622,0,"0"
"SPOCK1",0,0.698924142083142,0.723,0.592,0,"0"
"SLCO1A2",0,0.698889720664243,0.502,0.352,0,"0"
"FA2H",0,0.685295268549547,0.493,0.346,0,"0"
"DLG1",0,0.681521848583593,0.683,0.597,0,"0"
"RASGRP3",0,0.679686437733273,0.354,0.243,0,"0"
"USP54",0,0.676730388220534,0.539,0.42,0,"0"
"ANK3",0,0.676063617645219,0.708,0.591,0,"0"
"PDE1C",0,0.675876484401713,0.623,0.448,0,"0"
"NCAM1",0,0.66997534917112,0.746,0.687,0,"0"
"PALM2",0,0.668861989368934,0.386,0.26,0,"0"
"CDH19",0,0.6673041397639,0.366,0.253,0,"0"
"SH3D19",0,0.667141497572137,0.469,0.367,0,"0"
"ZNF536",0,0.666669880859111,0.636,0.441,0,"0"
"DIP2C",0,0.662948721832404,0.642,0.566,0,"0"
"CA2",0,0.661581598383153,0.321,0.213,0,"0"
"AC016597.1",0,0.660562253479184,0.326,0.216,0,"0"
"CREB5",0,0.659618631665071,0.569,0.429,0,"0"
"ANLN",0,0.658231746192198,0.508,0.35,0,"0"
"TMEM165",0,0.658163069209881,0.673,0.51,0,"0"
"ADIPOR2",0,0.648432300156042,0.527,0.406,0,"0"
"MAP4K5",0,0.644651257866292,0.611,0.537,0,"0"
"ERBIN",0,0.641715259150822,0.652,0.531,0,"0"
"LIMCH1",0,0.637497475764675,0.663,0.576,0,"0"
"ALCAM",0,0.634427135467357,0.636,0.53,0,"0"
"FBXL7",0,0.627468769680172,0.541,0.433,0,"0"
"PIP4K2A",0,0.626831423516172,0.782,0.575,0,"0"
"VRK2",0,0.624869642072582,0.468,0.337,0,"0"
"MVB12B",0,0.624183169182418,0.542,0.427,0,"0"
"RYBP",0,0.621703547963782,0.49,0.395,0,"0"
"DSCAML1",0,0.614945249549808,0.529,0.426,0,"0"
"AC096564.1",0,0.611514751196173,0.311,0.206,0,"0"
"ZEB2",0,0.609509785198391,0.736,0.629,0,"0"
"PCSK6",0,0.606239162672493,0.54,0.378,0,"0"
"MAP4K4",0,0.605676732753537,0.729,0.635,0,"0"
"DOCK9",0,0.603273618117155,0.571,0.47,0,"0"
"MBNL2",0,0.589650470270318,0.615,0.565,0,"0"
"PTPRK",0,0.587996441729609,0.688,0.562,0,"0"
"KLHL32",0,0.586106085508629,0.583,0.465,0,"0"
"CDK18",0,0.582507940160415,0.514,0.374,0,"0"
"EXOC6B",0,0.580071329446438,0.609,0.55,0,"0"
